"date_hour","T_15_crop","M_15_crop","T_15_meadow","M_15_meadow","T_15_forest","M_15_forest","AirTempHourely","PrecHourely","sum_24","sum_48","sum_72","sum_96","sum_120","sum_144","sum_168","sum_192","sum_216","sum_240","SoilTempHourely","SoilMoiHourely"
2023-02-05 18:00:00,1.09,16.58,0.48,20.35,1.96,24.1,-3.87,0,0,0.01,0.35,0.43,0.54,0.56,0.54,0.52,0.51,0.5,1.86,33.64
2023-02-05 19:00:00,1.05,16.56,0.49,20.34,1.91,24.09,-4.97,0,0,0.01,0.35,0.43,0.53,0.56,0.54,0.52,0.51,0.5,1.86,33.66
2023-02-05 20:00:00,1.07,16.45,0.47,20.33,1.86,24.09,-5.68,0,0,0.01,0.35,0.42,0.53,0.56,0.54,0.52,0.51,0.5,1.87,33.66
2023-02-05 21:00:00,1.09,16.28,0.48,20.32,1.87,24.08,-6.33,0,0,0.01,0.35,0.42,0.53,0.56,0.54,0.52,0.51,0.5,1.86,33.67
2023-02-05 22:00:00,1.07,16.13,0.42,20.33,1.85,24.06,-6.74,0,0,0.01,0.35,0.41,0.53,0.56,0.54,0.52,0.51,0.5,1.86,33.66
2023-02-05 23:00:00,1.08,15.96,0.44,20.31,1.86,24.05,-6.87,0,0,0.01,0.34,0.41,0.53,0.56,0.54,0.52,0.51,0.5,1.87,33.68
2023-02-06 00:00:00,1.08,15.81,0.44,20.3,1.85,24.05,-6.16,0,0,0.01,0.34,0.41,0.52,0.56,0.54,0.52,0.51,0.5,1.86,33.67
2023-02-06 01:00:00,1.07,15.69,0.38,20.29,1.82,24.04,-5.15,0,0,0.01,0.33,0.4,0.52,0.55,0.54,0.52,0.51,0.5,1.86,33.67
2023-02-06 02:00:00,1.11,15.61,0.4,20.27,1.82,24.03,-4.53,0,0,0.01,0.32,0.4,0.52,0.55,0.54,0.52,0.51,0.5,1.86,33.68
2023-02-06 03:00:00,1.07,15.56,0.33,20.27,1.81,24.03,-4.4,0,0,0.01,0.3,0.4,0.51,0.55,0.54,0.52,0.51,0.5,1.85,33.68
2023-02-06 04:00:00,1.04,15.53,0.34,20.26,1.83,24.02,-4.49,0,0,0.01,0.29,0.4,0.51,0.55,0.54,0.52,0.51,0.5,1.85,33.69
2023-02-06 05:00:00,1,15.51,0.33,20.24,1.82,24.02,-4.67,0,0,0.01,0.27,0.4,0.51,0.55,0.54,0.52,0.51,0.5,1.84,33.67
2023-02-06 06:00:00,1,15.48,0.26,20.24,1.81,24,-4.64,0,0,0.01,0.25,0.4,0.5,0.55,0.54,0.52,0.51,0.5,1.84,33.66
2023-02-06 07:00:00,1.02,15.48,0.31,20.8,1.8,24,-4.79,0,0,0.01,0.22,0.4,0.5,0.55,0.54,0.52,0.51,0.5,1.84,33.65
2023-02-06 08:00:00,0.99,15.46,0.24,21.1,1.82,23.98,-4.81,0,0,0.01,0.2,0.4,0.5,0.55,0.54,0.52,0.51,0.5,1.84,33.65
2023-02-06 09:00:00,1,15.45,0.28,21.06,1.8,23.99,-4.54,0,0,0.01,0.16,0.39,0.5,0.55,0.54,0.52,0.51,0.5,1.83,33.62
2023-02-06 10:00:00,0.99,15.44,0.33,21.05,1.79,23.98,-4.21,0,0,0.01,0.14,0.39,0.49,0.55,0.54,0.52,0.51,0.5,1.83,33.62
2023-02-06 11:00:00,0.97,15.45,0.31,21.05,1.8,23.97,-3.9,0,0,0,0.12,0.39,0.48,0.55,0.54,0.52,0.51,0.5,1.83,33.61
2023-02-06 12:00:00,1,15.47,0.3,21.05,1.79,23.96,-3.39,0,0,0,0.09,0.38,0.48,0.54,0.54,0.52,0.51,0.5,1.82,33.6
2023-02-06 13:00:00,0.98,15.46,0.27,21.04,1.8,23.96,-3.06,0,0,0,0.07,0.38,0.46,0.54,0.54,0.52,0.51,0.5,1.81,33.58
2023-02-06 14:00:00,0.97,15.49,0.3,21.04,1.8,23.94,-3.19,0,0,0,0.05,0.37,0.45,0.54,0.54,0.51,0.51,0.5,1.81,33.57
2023-02-06 15:00:00,0.92,15.5,0.28,21.04,1.8,23.94,-3.41,0,0,0,0.03,0.36,0.45,0.54,0.54,0.51,0.51,0.5,1.81,33.56
2023-02-06 16:00:00,0.94,15.53,0.3,21.05,1.8,23.94,-3.51,0,0,0,0.03,0.36,0.44,0.53,0.54,0.51,0.51,0.5,1.81,33.56
2023-02-06 17:00:00,0.93,15.56,0.33,21.05,1.78,23.93,-3.55,0,0,0,0.01,0.35,0.44,0.53,0.54,0.51,0.51,0.5,1.81,33.53
2023-02-06 18:00:00,0.9,15.58,0.27,21.07,1.8,23.93,-3.7,0,0,0,0.01,0.35,0.43,0.53,0.54,0.51,0.51,0.5,1.81,33.53
2023-02-06 19:00:00,0.94,15.58,0.31,21.06,1.79,23.92,-3.85,0,0,0,0.01,0.35,0.43,0.53,0.54,0.51,0.51,0.5,1.81,33.52
2023-02-06 20:00:00,0.87,15.61,0.31,21.07,1.78,23.91,-4.43,0,0,0,0.01,0.35,0.42,0.53,0.54,0.51,0.51,0.5,1.81,33.5
2023-02-06 21:00:00,0.88,15.63,0.3,21.06,1.8,23.91,-5.42,0,0,0,0.01,0.35,0.42,0.53,0.54,0.51,0.51,0.5,1.81,33.47
2023-02-06 22:00:00,0.92,15.65,0.31,21.05,1.79,23.9,-6.26,0,0,0,0.01,0.34,0.41,0.53,0.54,0.51,0.51,0.5,1.81,33.45
2023-02-06 23:00:00,0.88,15.66,0.27,21.07,1.79,23.9,-7.01,0,0,0,0.01,0.34,0.41,0.53,0.54,0.51,0.51,0.5,1.81,33.44
2023-02-07 00:00:00,0.94,15.65,0.32,21.06,1.8,23.89,-7.44,0,0,0,0.01,0.34,0.41,0.52,0.53,0.51,0.51,0.5,1.81,33.44
2023-02-07 01:00:00,0.9,15.59,0.31,21.02,1.8,23.89,-7.8,0,0,0,0.01,0.33,0.4,0.52,0.53,0.51,0.51,0.5,1.81,33.41
2023-02-07 02:00:00,0.93,15.51,0.32,20.98,1.78,23.88,-8.5,0,0,0,0.01,0.32,0.4,0.51,0.53,0.51,0.51,0.5,1.81,33.4
2023-02-07 03:00:00,0.92,15.39,0.29,20.96,1.79,23.88,-8.94,0,0,0,0.01,0.3,0.4,0.51,0.53,0.51,0.51,0.5,1.81,33.38
2023-02-07 04:00:00,0.92,15.24,0.35,20.94,1.8,23.87,-9.42,0,0,0,0.01,0.28,0.4,0.51,0.53,0.51,0.51,0.5,1.81,33.38
2023-02-07 05:00:00,0.91,15.11,0.29,20.93,1.8,23.87,-9.71,0,0,0,0.01,0.27,0.4,0.5,0.53,0.51,0.51,0.5,1.8,33.36
2023-02-07 06:00:00,0.87,14.98,0.31,20.92,1.79,23.85,-9.59,0,0,0,0.01,0.25,0.4,0.5,0.53,0.51,0.51,0.5,1.8,33.35
2023-02-07 07:00:00,0.94,14.87,0.32,20.92,1.79,23.85,-9.74,0,0,0,0.01,0.22,0.4,0.5,0.53,0.51,0.51,0.5,1.79,33.34
2023-02-07 08:00:00,0.88,14.74,0.31,20.91,1.8,23.85,-9.94,0,0,0,0.01,0.19,0.4,0.5,0.53,0.51,0.51,0.5,1.79,33.32
2023-02-07 09:00:00,0.88,14.63,0.31,20.88,1.8,23.84,-8.29,0,0,0,0.01,0.16,0.39,0.49,0.53,0.51,0.51,0.5,1.78,33.33
2023-02-07 10:00:00,0.88,14.54,0.29,20.86,1.79,23.83,-6.56,0.07,0,0.01,0.02,0.14,0.4,0.49,0.54,0.52,0.51,0.5,1.78,33.34
2023-02-07 11:00:00,0.9,14.49,0.3,20.86,1.79,23.82,-5.4,0.22,0.02,0.02,0.02,0.13,0.41,0.5,0.55,0.53,0.52,0.51,1.77,33.33
2023-02-07 12:00:00,0.85,14.48,0.25,20.9,1.79,23.82,-3.94,0.08,0.03,0.03,0.03,0.12,0.41,0.5,0.55,0.54,0.53,0.52,1.76,33.32
2023-02-07 13:00:00,0.87,14.49,0.3,20.91,1.77,23.82,-3.29,0,0.03,0.03,0.03,0.09,0.4,0.49,0.54,0.54,0.53,0.52,1.75,33.32
2023-02-07 14:00:00,0.87,14.5,0.29,20.91,1.72,23.81,-3.09,0,0.03,0.03,0.03,0.07,0.4,0.48,0.54,0.54,0.53,0.52,1.75,33.32
2023-02-07 15:00:00,0.87,14.52,0.26,20.92,1.76,23.81,-3.04,0,0.03,0.03,0.03,0.06,0.39,0.47,0.54,0.54,0.53,0.52,1.74,33.33
2023-02-07 16:00:00,0.85,14.54,0.24,20.91,1.72,23.8,-3.16,0,0.03,0.03,0.03,0.06,0.38,0.46,0.54,0.54,0.53,0.52,1.73,33.31
2023-02-07 17:00:00,0.88,14.57,0.23,20.91,1.72,23.79,-4.43,0,0.03,0.03,0.03,0.04,0.38,0.46,0.54,0.54,0.53,0.52,1.72,33.29
2023-02-07 18:00:00,0.88,14.59,0.24,20.89,1.71,23.79,-6.01,0,0.03,0.03,0.03,0.04,0.38,0.45,0.54,0.54,0.53,0.52,1.72,33.27
2023-02-07 19:00:00,0.91,14.57,0.21,20.89,1.68,23.78,-6.58,0,0.03,0.03,0.03,0.04,0.38,0.45,0.54,0.54,0.53,0.52,1.72,33.27
2023-02-07 20:00:00,0.89,14.54,0.2,20.9,1.68,23.77,-5.81,0,0.03,0.03,0.03,0.04,0.37,0.44,0.54,0.53,0.53,0.52,1.71,33.26
2023-02-07 21:00:00,0.88,14.45,0.18,20.91,1.66,23.77,-6.1,0,0.03,0.03,0.03,0.04,0.37,0.44,0.54,0.53,0.53,0.52,1.7,33.26
2023-02-07 22:00:00,0.87,14.36,0.18,20.88,1.63,23.76,-6.08,0,0.03,0.03,0.03,0.04,0.37,0.44,0.53,0.53,0.53,0.52,1.7,33.24
2023-02-07 23:00:00,0.88,14.23,0.19,20.84,1.63,23.76,-6.53,0,0.03,0.03,0.03,0.04,0.37,0.43,0.53,0.53,0.53,0.52,1.7,33.22
2023-02-08 00:00:00,0.85,14.11,0.2,20.82,1.64,23.75,-7.09,0,0.03,0.03,0.03,0.04,0.36,0.43,0.53,0.53,0.53,0.52,1.7,33.2
2023-02-08 01:00:00,0.91,13.99,0.14,20.83,1.62,23.75,-7.03,0,0.03,0.03,0.03,0.04,0.36,0.43,0.52,0.53,0.53,0.52,1.69,33.21
2023-02-08 02:00:00,0.88,13.86,0.17,20.81,1.6,23.74,-7.64,0,0.03,0.03,0.03,0.04,0.35,0.43,0.52,0.53,0.53,0.52,1.69,33.2
2023-02-08 03:00:00,0.87,13.75,0.13,20.72,1.59,23.74,-7.71,0,0.03,0.03,0.03,0.04,0.33,0.42,0.51,0.53,0.53,0.52,1.68,33.2
2023-02-08 04:00:00,0.89,13.64,0.14,20.71,1.61,23.73,-8.65,0,0.03,0.03,0.03,0.04,0.31,0.42,0.51,0.53,0.53,0.52,1.68,33.18
2023-02-08 05:00:00,0.85,13.51,0.12,20.72,1.59,23.73,-8.84,0,0.03,0.03,0.03,0.04,0.29,0.42,0.51,0.53,0.53,0.52,1.67,33.16
2023-02-08 06:00:00,0.87,13.39,0.14,20.71,1.59,23.72,-9.3,0,0.03,0.03,0.03,0.04,0.27,0.42,0.51,0.53,0.53,0.52,1.67,33.15
2023-02-08 07:00:00,0.87,13.26,0.14,20.71,1.58,23.72,-9.93,0,0.03,0.03,0.03,0.04,0.25,0.42,0.51,0.53,0.53,0.52,1.66,33.15
2023-02-08 08:00:00,0.82,13.14,0.07,20.7,1.59,23.71,-9.2,0,0.03,0.03,0.03,0.04,0.22,0.42,0.5,0.53,0.53,0.52,1.66,33.17
2023-02-08 09:00:00,0.88,13.02,0.09,20.68,1.58,23.71,-8.04,0,0.03,0.03,0.03,0.04,0.19,0.42,0.5,0.53,0.53,0.52,1.65,33.14
2023-02-08 10:00:00,0.88,12.95,0.05,20.67,1.58,23.71,-6.89,0,0.02,0.03,0.03,0.04,0.16,0.41,0.49,0.53,0.53,0.52,1.64,33.14
2023-02-08 11:00:00,0.87,12.88,0.07,20.62,1.58,23.7,-5.48,0,0.01,0.03,0.03,0.03,0.14,0.41,0.49,0.53,0.53,0.52,1.64,33.14
2023-02-08 12:00:00,0.86,12.86,0.07,20.6,1.58,23.7,-4.38,0,0,0.03,0.03,0.03,0.12,0.41,0.48,0.52,0.53,0.52,1.63,33.14
2023-02-08 13:00:00,0.88,12.85,0.07,20.58,1.57,23.7,-3.55,0,0,0.03,0.03,0.03,0.09,0.4,0.47,0.52,0.53,0.52,1.62,33.13
2023-02-08 14:00:00,0.82,12.87,0.05,20.57,1.54,23.68,-3.3,0,0,0.03,0.03,0.03,0.07,0.39,0.46,0.52,0.53,0.52,1.62,33.14
2023-02-08 15:00:00,0.79,12.87,0.07,20.55,1.51,23.67,-3.48,0,0,0.03,0.03,0.03,0.06,0.39,0.45,0.51,0.53,0.52,1.61,33.14
2023-02-08 16:00:00,0.78,12.9,0.06,20.55,1.51,23.67,-4,0,0,0.03,0.03,0.03,0.06,0.38,0.45,0.51,0.53,0.52,1.6,33.13
2023-02-08 17:00:00,0.83,12.91,0.05,20.56,1.53,23.66,-5.2,0,0,0.03,0.03,0.03,0.04,0.38,0.44,0.51,0.53,0.52,1.6,33.11
2023-02-08 18:00:00,0.84,12.9,0.04,20.55,1.51,23.66,-6.21,0,0,0.03,0.03,0.03,0.04,0.38,0.44,0.51,0.53,0.52,1.6,33.09
2023-02-08 19:00:00,0.8,12.91,0.05,20.54,1.45,23.66,-6.88,0,0,0.03,0.03,0.03,0.04,0.37,0.43,0.51,0.53,0.52,1.59,33.08
2023-02-08 20:00:00,0.8,12.89,0.02,20.52,1.44,23.66,-7.43,0,0,0.03,0.03,0.03,0.04,0.37,0.43,0.51,0.52,0.52,1.59,33.08
2023-02-08 21:00:00,0.8,12.86,-0.02,20.5,1.43,23.66,-7.87,0,0,0.03,0.03,0.03,0.04,0.37,0.42,0.51,0.52,0.52,1.58,33.09
2023-02-08 22:00:00,0.81,12.81,-0.01,20.49,1.42,23.64,-8.04,0,0,0.03,0.03,0.03,0.04,0.37,0.42,0.51,0.52,0.52,1.58,33.06
2023-02-08 23:00:00,0.82,12.74,-0.03,20.46,1.41,23.64,-8.18,0,0,0.03,0.03,0.03,0.04,0.37,0.42,0.51,0.52,0.52,1.58,33.05
2023-02-09 00:00:00,0.81,12.68,-0.03,20.42,1.4,23.65,-8.42,0,0,0.03,0.03,0.03,0.04,0.36,0.41,0.5,0.52,0.52,1.57,33.04
2023-02-09 01:00:00,0.78,12.59,-0.04,20.4,1.39,23.64,-8.67,0,0,0.03,0.03,0.03,0.04,0.36,0.41,0.5,0.52,0.52,1.57,33.02
2023-02-09 02:00:00,0.74,12.5,-0.05,20.35,1.39,23.63,-9.02,0,0,0.03,0.03,0.03,0.04,0.34,0.41,0.49,0.52,0.52,1.56,33.01
2023-02-09 03:00:00,0.75,12.4,-0.1,20.35,1.38,23.64,-9.32,0,0,0.03,0.03,0.03,0.04,0.33,0.41,0.49,0.52,0.52,1.55,33.01
2023-02-09 04:00:00,0.78,12.3,-0.08,20.32,1.39,23.63,-9.51,0,0,0.03,0.03,0.03,0.04,0.31,0.41,0.49,0.52,0.52,1.55,33.01
2023-02-09 05:00:00,0.77,12.19,-0.13,20.29,1.39,23.63,-9.53,0,0,0.03,0.03,0.03,0.04,0.29,0.41,0.49,0.52,0.52,1.55,33.01
2023-02-09 06:00:00,0.7,12.11,-0.1,20.24,1.39,23.63,-9.98,0,0,0.03,0.03,0.03,0.04,0.27,0.4,0.48,0.52,0.52,1.54,33.01
2023-02-09 07:00:00,0.7,12.03,-0.12,20.21,1.3,23.64,-9.86,0,0,0.03,0.03,0.03,0.04,0.25,0.4,0.48,0.52,0.52,1.53,33
2023-02-09 08:00:00,0.68,11.95,-0.13,20.17,1.33,23.63,-9.55,0,0,0.03,0.03,0.03,0.04,0.22,0.4,0.48,0.52,0.52,1.53,32.97
2023-02-09 09:00:00,0.71,11.88,-0.15,20.16,1.24,23.64,-8.22,0,0,0.03,0.03,0.03,0.04,0.19,0.4,0.48,0.52,0.52,1.52,32.97
2023-02-09 10:00:00,0.7,11.85,-0.09,20.14,1.22,23.63,-6.19,0.02,0,0.02,0.03,0.03,0.04,0.16,0.4,0.47,0.52,0.52,1.51,32.98
2023-02-09 11:00:00,0.7,11.84,-0.12,20.09,1.09,23.64,-4.66,0,0,0.01,0.03,0.03,0.03,0.14,0.4,0.47,0.52,0.52,1.5,32.99
2023-02-09 12:00:00,0.69,11.86,-0.12,20.01,1.16,23.64,-3,0,0,0,0.03,0.03,0.03,0.12,0.39,0.46,0.51,0.52,1.5,33
2023-02-09 13:00:00,0.68,11.9,-0.11,19.97,1.07,23.62,-2.33,0,0,0,0.03,0.03,0.03,0.09,0.39,0.45,0.51,0.52,1.49,32.98
2023-02-09 14:00:00,0.66,11.93,-0.12,20,1.09,23.62,-1.76,0,0,0,0.03,0.03,0.03,0.07,0.38,0.44,0.51,0.52,1.48,32.97
2023-02-09 15:00:00,0.65,11.96,-0.1,20,1.14,23.61,-2.12,0,0,0,0.03,0.03,0.03,0.06,0.37,0.43,0.51,0.52,1.47,32.97
2023-02-09 16:00:00,0.67,11.99,-0.09,20,1.12,23.61,-2.4,0,0,0,0.03,0.03,0.03,0.06,0.37,0.43,0.5,0.52,1.47,32.96
2023-02-09 17:00:00,0.67,12.01,-0.11,20,1.06,23.61,-3.51,0,0,0,0.03,0.03,0.03,0.04,0.36,0.42,0.5,0.52,1.46,32.94
2023-02-09 18:00:00,0.68,12.01,-0.13,20,1.07,23.61,-4.67,0,0,0,0.03,0.03,0.03,0.04,0.36,0.42,0.5,0.52,1.46,32.94
2023-02-09 19:00:00,0.68,12,-0.11,20.01,1.17,23.6,-5.34,0,0,0,0.03,0.03,0.03,0.04,0.36,0.41,0.5,0.52,1.46,32.94
2023-02-09 20:00:00,0.66,11.99,-0.09,20.02,1.07,23.6,-5.79,0,0,0,0.03,0.03,0.03,0.04,0.36,0.41,0.5,0.52,1.45,32.94
2023-02-09 21:00:00,0.71,11.96,-0.11,20.03,1.05,23.6,-5.19,0,0,0,0.03,0.03,0.03,0.04,0.36,0.4,0.5,0.52,1.45,32.93
2023-02-09 22:00:00,0.68,11.93,-0.1,20.04,1.06,23.59,-5.15,0,0,0,0.03,0.03,0.03,0.04,0.35,0.4,0.5,0.51,1.45,32.92
2023-02-09 23:00:00,0.67,11.9,-0.11,20.03,1.09,23.59,-5.29,0,0,0,0.03,0.03,0.03,0.04,0.35,0.4,0.5,0.51,1.44,32.91
2023-02-10 00:00:00,0.66,11.85,-0.1,20,0.99,23.59,-5.7,0,0,0,0.03,0.03,0.03,0.04,0.35,0.39,0.49,0.51,1.44,32.89
2023-02-10 01:00:00,0.65,11.83,-0.09,19.99,1.01,23.59,-5.85,0,0,0,0.03,0.03,0.03,0.04,0.34,0.39,0.49,0.51,1.43,32.88
2023-02-10 02:00:00,0.66,11.8,-0.09,19.95,0.96,23.59,-5.97,0,0,0,0.03,0.03,0.03,0.04,0.33,0.39,0.49,0.51,1.43,32.89
2023-02-10 03:00:00,0.67,11.76,-0.08,19.9,0.94,23.6,-5.82,0,0,0,0.03,0.03,0.03,0.04,0.31,0.39,0.48,0.51,1.43,32.88
2023-02-10 04:00:00,0.65,11.75,-0.12,19.88,0.93,23.6,-5.97,0,0,0,0.03,0.03,0.03,0.04,0.3,0.39,0.48,0.51,1.42,32.89
2023-02-10 05:00:00,0.66,11.72,-0.12,19.9,0.85,23.59,-6.33,0,0,0,0.03,0.03,0.03,0.04,0.28,0.39,0.48,0.51,1.42,32.88
2023-02-10 06:00:00,0.68,11.71,-0.11,19.83,0.94,23.59,-5.54,0,0,0,0.03,0.03,0.03,0.04,0.26,0.39,0.48,0.51,1.42,32.88
2023-02-10 07:00:00,0.63,11.71,-0.14,19.85,0.8,23.59,-4.97,0,0,0,0.03,0.03,0.03,0.04,0.24,0.39,0.48,0.51,1.41,32.88
2023-02-10 08:00:00,0.65,11.71,-0.13,19.85,0.78,23.6,-4.65,0,0,0,0.03,0.03,0.03,0.04,0.21,0.39,0.47,0.51,1.41,32.87
2023-02-10 09:00:00,0.67,11.75,-0.12,19.85,0.8,23.58,-4.11,0,0,0,0.03,0.03,0.03,0.04,0.18,0.38,0.47,0.51,1.4,32.87
2023-02-10 10:00:00,0.68,11.79,-0.11,19.84,0.77,23.59,-3.4,0,0,0,0.02,0.03,0.03,0.04,0.16,0.38,0.46,0.51,1.4,32.87
2023-02-10 11:00:00,0.65,11.84,-0.06,19.85,0.77,23.59,-2.89,0,0,0,0.01,0.03,0.03,0.03,0.14,0.38,0.46,0.51,1.4,32.87
2023-02-10 12:00:00,0.65,11.89,-0.08,19.85,0.81,23.58,-2.91,0,0,0,0,0.03,0.03,0.03,0.11,0.37,0.45,0.5,1.39,32.87
2023-02-10 13:00:00,0.64,11.92,-0.12,19.86,0.78,23.58,-2.3,0,0,0,0,0.03,0.03,0.03,0.09,0.37,0.44,0.5,1.39,32.87
2023-02-10 14:00:00,0.66,11.96,-0.16,19.88,0.79,23.57,-2.34,0,0,0,0,0.03,0.03,0.03,0.07,0.36,0.43,0.5,1.39,32.86
2023-02-10 15:00:00,0.68,11.98,-0.13,19.88,0.79,23.57,-2.54,0,0,0,0,0.03,0.03,0.03,0.06,0.36,0.42,0.5,1.39,32.87
2023-02-10 16:00:00,0.64,12.02,-0.11,19.91,0.83,23.57,-2.62,0,0,0,0,0.03,0.03,0.03,0.05,0.35,0.42,0.5,1.38,32.86
2023-02-10 17:00:00,0.66,12.05,-0.14,19.96,0.83,23.57,-2.97,0,0,0,0,0.03,0.03,0.03,0.04,0.35,0.41,0.49,1.38,32.86
2023-02-10 18:00:00,0.64,12.08,-0.14,19.96,0.85,23.56,-3.03,0,0,0,0,0.03,0.03,0.03,0.04,0.35,0.41,0.49,1.38,32.87
2023-02-10 19:00:00,0.67,12.1,-0.14,19.97,0.81,23.56,-2.97,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.41,0.49,1.38,32.83
2023-02-10 20:00:00,0.67,12.12,-0.13,20,0.8,23.55,-3,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.4,0.49,1.38,32.84
2023-02-10 21:00:00,0.63,12.13,-0.16,20.01,0.81,23.55,-2.61,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.4,0.49,1.37,32.84
2023-02-10 22:00:00,0.64,12.12,-0.16,20.03,0.82,23.54,-2.4,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.39,0.49,1.37,32.85
2023-02-10 23:00:00,0.65,12.12,-0.16,20.03,0.83,23.54,-2.31,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.39,0.49,1.37,32.85
2023-02-11 00:00:00,0.62,12.12,-0.13,20.03,0.88,23.54,-2.11,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.39,0.48,1.37,32.84
2023-02-11 01:00:00,0.65,12.13,-0.14,20.04,0.83,23.54,-2.07,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.38,0.48,1.37,32.86
2023-02-11 02:00:00,0.64,12.1,-0.13,20.03,0.81,23.53,-2.14,0,0,0,0,0.03,0.03,0.03,0.04,0.32,0.38,0.48,1.37,32.84
2023-02-11 03:00:00,0.65,12.1,-0.13,20.04,0.78,23.53,-1.91,0,0,0,0,0.03,0.03,0.03,0.04,0.3,0.38,0.47,1.38,32.87
2023-02-11 04:00:00,0.67,12.09,-0.16,20.06,0.8,23.53,-1.85,0,0,0,0,0.03,0.03,0.03,0.04,0.28,0.38,0.47,1.37,32.87
2023-02-11 05:00:00,0.66,12.1,-0.14,20.06,0.81,23.52,-1.83,0,0,0,0,0.03,0.03,0.03,0.04,0.27,0.38,0.47,1.37,32.86
2023-02-11 06:00:00,0.65,12.12,-0.14,20.07,0.85,23.52,-1.79,0,0,0,0,0.03,0.03,0.03,0.04,0.25,0.38,0.47,1.37,32.85
2023-02-11 07:00:00,0.64,12.11,-0.15,20.05,0.81,23.52,-1.96,0,0,0,0,0.03,0.03,0.03,0.04,0.23,0.38,0.47,1.37,32.84
2023-02-11 08:00:00,0.64,12.12,-0.16,20.07,0.83,23.51,-2.17,0,0,0,0,0.03,0.03,0.03,0.04,0.2,0.38,0.46,1.37,32.84
2023-02-11 09:00:00,0.65,12.14,-0.18,20.06,0.8,23.52,-2.11,0,0,0,0,0.03,0.03,0.03,0.04,0.17,0.38,0.46,1.38,32.84
2023-02-11 10:00:00,0.67,12.15,-0.15,20.05,0.84,23.51,-2.09,0,0,0,0,0.02,0.03,0.03,0.04,0.15,0.37,0.45,1.38,32.83
2023-02-11 11:00:00,0.66,12.16,-0.17,20.04,0.84,23.51,-1.89,0,0,0,0,0.01,0.03,0.03,0.03,0.13,0.37,0.45,1.38,32.84
2023-02-11 12:00:00,0.67,12.18,-0.18,20.05,0.85,23.5,-1.68,0,0,0,0,0,0.03,0.03,0.03,0.11,0.37,0.44,1.38,32.83
2023-02-11 13:00:00,0.64,12.2,-0.14,20.05,0.83,23.5,-1.46,0.02,0,0,0,0,0.03,0.03,0.03,0.09,0.36,0.43,1.38,32.85
2023-02-11 14:00:00,0.64,12.22,-0.18,20.08,0.86,23.49,-1.29,0,0,0,0,0,0.03,0.03,0.03,0.07,0.36,0.42,1.38,32.83
2023-02-11 15:00:00,0.68,12.24,-0.16,20.08,0.83,23.49,-1.09,0,0,0,0,0,0.03,0.03,0.03,0.06,0.35,0.42,1.38,32.84
2023-02-11 16:00:00,0.65,12.26,-0.19,20.09,0.85,23.49,-0.89,0,0,0,0,0,0.03,0.03,0.03,0.05,0.35,0.41,1.38,32.82
2023-02-11 17:00:00,0.66,12.28,-0.16,20.08,0.94,23.49,-0.76,0,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.41,1.38,32.81
2023-02-11 18:00:00,0.68,12.3,-0.18,20.05,0.98,23.49,-0.61,0,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.4,1.38,32.82
2023-02-11 19:00:00,0.66,12.32,-0.16,20.06,0.93,23.48,-0.58,0,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.4,1.39,32.8
2023-02-11 20:00:00,0.66,12.34,-0.15,20.07,0.89,23.48,-0.46,0,0,0,0,0,0.03,0.03,0.03,0.04,0.34,0.39,1.39,32.8
2023-02-11 21:00:00,0.67,12.38,-0.16,20.08,0.91,23.47,-0.37,0,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.39,1.39,32.78
2023-02-11 22:00:00,0.69,12.42,-0.2,20.09,0.96,23.47,-0.41,0,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.39,1.39,32.77
2023-02-11 23:00:00,0.64,12.48,-0.17,20.1,0.96,23.47,-0.44,0,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.38,1.39,32.79
2023-02-12 00:00:00,0.66,12.52,-0.17,20.1,0.97,23.47,-0.42,0,0,0,0,0,0.03,0.03,0.03,0.04,0.33,0.38,1.4,32.8
2023-02-12 01:00:00,0.67,12.57,-0.16,20.07,1,23.46,-0.36,0,0,0,0,0,0.03,0.03,0.03,0.04,0.32,0.38,1.4,32.78
2023-02-12 02:00:00,0.64,12.61,-0.19,20.02,0.98,23.46,-0.28,0,0,0,0,0,0.03,0.03,0.03,0.04,0.31,0.38,1.4,32.78
2023-02-12 03:00:00,0.63,12.67,-0.21,20.08,0.94,23.46,-0.16,0,0,0,0,0,0.03,0.03,0.03,0.04,0.3,0.38,1.4,32.79
2023-02-12 04:00:00,0.66,12.72,-0.22,20.08,0.94,23.46,0,0,0,0,0,0,0.03,0.03,0.03,0.04,0.28,0.37,1.41,32.78
2023-02-12 05:00:00,0.67,12.8,-0.14,20.06,0.94,23.45,0.14,0,0,0,0,0,0.03,0.03,0.03,0.04,0.26,0.37,1.41,32.77
